trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
358,-10,14,64,5,fault,01010100,a1eaac7e4b390d0b502166e311c9844e,0x7eaceaa1,0x0b0d394b,0xe3662150,0x4e84c911,0008050a40c8a52f,a1eaac7e40c8a52f,4,0;1;2;3,a1;e2;a9;74
359,-10,14,64,5,fault,01010100,42b15348268a4ccb8ad0823a509ffe4c,0x4853b142,0xcb4c8a26,0x3a82d08a,0x4cfe9f50,018b4d484180514a,42b153484180514a,3,0;1;2,43;3a;1e
360,-10,14,64,5,fault,01010100,d877790fc2b429c3e2367dcd4abc67ef,0x0f7977d8,0xc329b4c2,0xcd7d36e2,0xef67bc4a,43b520c34b3730c3,d877790f4b3730c3,4,0;1;2;3,9b;c2;59;cc
361,-10,14,64,5,fault,01010100,090be9be326ce307cd759c0a470a849a,0xbee90b09,0x07e36c32,0x0a9c75cd,0x9a840a47,03098102096e8992,090be9be096e8992,4,0;1;2;3,0a;02;68;bc
362,-10,14,64,5,fault,01010100,190f8fac52a28cc5711747a5c95d4dc6,0xac8f0f19,0xc58ca252,0xa5471771,0xc64d5dc9,41010dc449090fa5,190f8fac49090fa5,4,0;1;2;3,58;0e;82;68
363,-10,14,64,5,fault,01010100,1f1ff363499027cea9fa31fdc83b758d,0x63f31f1f,0xce279049,0xfd31faa9,0x8d753bc8,4911248c099060ac,1f1ff363099060ac,4,0;1;2;3,56;0e;d7;ef
364,-10,14,64,5,fault,01010100,500b014f0c870a646e8f4b49b2032ad7,0x4f010b50,0x640a870c,0x494b8f6e,0xd72a03b2,01020b445d8e0a4e,500b014f5d8e0a4e,4,0;1;2;3,51;09;0a;0b
365,-10,14,64,5,fault,01010100,9b5ce1577428a07b4d050245753a5592,0x57e15c9b,0x7ba02874,0x4502054d,0x92553a75,752901125d1d4016,9b5ce1575d1d4016,4,0;1;2;3,ee;75;e0;45
366,-10,14,64,5,fault,01010100,7692745af2c759b0a885bdddd3af83a7,0x5a749276,0xb059c7f2,0xddbd85a8,0xa783afd3,d38600a0d3862cca,7692745ad3862cca,4,0;1;2;3,a5;14;74;fa
367,-10,14,64,5,fault,01010100,fc814b86dcbe56d45822bec1da68f379,0x864b81fc,0xd456bedc,0xc1be2258,0x79f368da,d9295350d9235e40,fc814b86d9235e40,4,0;1;2;3,25;a8;18;d6
368,-10,14,64,5,fault,01010100,6ac5ba56ec18d9538e657c91f6c1d79c,0x56bac56a,0x53d918ec,0x917c658e,0x9cd7c1f6,e501d010e585f315,6ac5ba56e585f315,4,0;1;2;3,8f;c4;6a;46
369,-10,14,64,5,fault,01010100,97a2af72d35b573cda7a2a0618f2787b,0x72afa297,0x3c575bd3,0x062a7ada,0x7b78f218,1153513851db0174,97a2af7251db0174,4,0;1;2;3,86;f1;fe;4a
370,-10,14,64,5,fault,01010100,b385cdccc08d51c52e3a5642d56c55dd,0xcccd85b3,0xc5518dc0,0x42563a2e,0xdd556cd5,c10d50c5b20d50cc,b385cdccb20d50cc,4,0;1;2;3,72;88;9d;09
371,-10,14,64,5,fault,01010100,c97187730b7ce51274a28a42d4126c65,0x738771c9,0x12e57c0b,0x428aa274,0x656c12d4,0111650081110721,c971877381110721,4,0;1;2;3,c8;60;e2;73
372,-10,14,64,5,fault,01010100,fd8caeeb680120c54d5585662eac78cb,0xebae8cfd,0xc5200168,0x6685554d,0xcb78ac2e,290121c12888aded,fd8caeeb2888aded,4,0;1;2;3,d4;8d;8f;2a
373,-10,14,64,5,fault,01010100,07222602cc18bc7c94eed27e2823dc70,0x02262207,0x7cbc18cc,0x7ed2ee94,0x70dc2328,09019d708109977e,072226028109977e,4,0;1;2;3,0e;23;bb;72
374,-10,14,64,5,fault,01010100,3df80868b185d3f0a54cee383e2a3c4f,0x6808f83d,0xf0d385b1,0x38ee4ca5,0x4f3c2a3e,31011140b965c350,3df80868b965c350,4,0;1;2;3,0c;f9;19;28
375,-10,14,64,5,fault,01010100,59b6317f8afbc1c1a85a60827eb2b219,0x7f31b659,0xc1c1fb8a,0x82605aa8,0x19b2b27e,0bb38101d9fb519b,59b6317fd9fb519b,4,0;1;2;3,52;05;b0;7e
376,-10,14,64,5,fault,01010100,80195ab5d7e33e2f2399b5471e0f08f5,0xb55a1980,0x2f3ee3d7,0x47b59923,0xf5080f1e,1702092502902db7,80195ab502902db7,4,0;1;2;3,97;1b;53;90
377,-10,14,64,5,fault,01010100,bc6ec47fdcb5c616bf2c11d457c037a2,0x7fc46ebc,0x16c6b5dc,0xd4112cbf,0xa237c057,5581070235490562,bc6ec47f35490562,4,0;1;2;3,e9;ef;c3;7d
378,-10,14,64,5,fault,01010100,9fdca95da1109c3ee9e0a36605a5946d,0x5da9dc9f,0x3e9c10a1,0x66a3e0e9,0x6d94a505,0001952c2c45a02f,9fdca95d2c45a02f,4,0;1;2;3,9f;dd;3c;71
379,-10,14,64,5,fault,01010100,12f31bf7b1e54ef91389ec58eb7d2ee0,0xf71bf312,0xf94ee5b1,0x58ec8913,0xe02e7deb,a0640fe000704fe8,12f31bf700704fe8,4,0;1;2;3,b2;97;14;17
380,-10,14,64,5,fault,01010100,b6df0bb945f96254be1bf2506acd76a6,0xb90bdfb6,0x5462f945,0x50f21bbe,0xa676cd6a,41c8630491ce63e0,b6df0bb991ce63e0,4,0;1;2;3,f7;17;68;bd
381,-10,14,64,5,fault,01010100,684a03be567de967eaa7ace0f1ce8106,0xbe034a68,0x67e97d56,0xe0aca7ea,0x0681cef1,514d80064b6ca8c6,684a03be4b6ca8c6,4,0;1;2;3,39;07;83;b8
382,-10,14,64,5,fault,01010100,7bd066c5db8b73c2e842b9de8b71523f,0xc566d07b,0xc2738bdb,0xdeb942e8,0x3f52718b,8a005302aa135203,7bd066c5aa135203,4,0;1;2;3,f1;d0;35;c7
383,-10,14,64,5,fault,01010100,ec05081dbccf20d16f17ef6816cd9e89,0x1d0805ec,0xd120cfbc,0x68ef176f,0x899ecd16,15cc018145062141,ec05081d45062141,4,0;1;2;3,f9;c9;09;9c
384,-10,14,64,5,fault,01010100,84c23f0db3c858cf844bcbf3e42ff0f6,0x0d3fc284,0xcf58c8b3,0xf3cb4b84,0xf6f02fe4,a10951c6810972c6,84c23f0d810972c6,4,0;1;2;3,25;cb;6e;cb
385,-10,14,64,5,fault,01010100,771b5292291c5559aafa4008e5b72552,0x92521b77,0x59551c29,0x0840faaa,0x5225b7e5,201504506e10011a,771b52926e10011a,4,0;1;2;3,57;0e;56;c2
386,-10,14,64,5,fault,01010100,c08c1d5133b926a1bdca4dc9601ce2c7,0x511d8cc0,0xa126b933,0xc94dcabd,0xc7e21c60,21192381f00d0881,c08c1d51f00d0881,4,0;1;2;3,e1;95;3e;d0
387,-10,14,64,5,fault,01010100,ab6398383903b0bfca624f239e1c152d,0x389863ab,0xbfb00339,0x234f62ca,0x2d151c9e,1901112d0961192b,ab6398380961192b,4,0;1;2;3,b2;62;89;15
388,-10,14,64,5,fault,01010100,50b1d76b7c1cc10ea9397a868a544260,0x6bd7b150,0x0ec11c7c,0x867a39a9,0x6042548a,0915410029385164,50b1d76b29385164,4,0;1;2;3,59;a4;96;6b
389,-10,14,64,5,fault,01010100,b7791b3198c6d75f517ca7ec9d993f8b,0x311b79b7,0x5fd7c698,0xeca77c51,0x8b3f999d,9981160b95249e6d,b7791b3195249e6d,4,0;1;2;3,2e;f8;0d;3a
390,-10,14,64,5,fault,01010100,c97ea978afcf80aa7d368cc765baa1be,0x78a97ec9,0xaa80cfaf,0xc78c367d,0xbea1ba65,248b81aa240ba8fa,c97ea978240ba8fa,4,0;1;2;3,ed;f5;28;d2
391,-10,14,64,5,fault,01010100,5a45772225e3faf5e04532f6243fe57a,0x2277455a,0xf5fae325,0xf63245e0,0x7ae53f24,2522e170610064f4,5a457722610064f4,4,0;1;2;3,7f;67;96;52
392,-10,14,64,5,fault,01010100,b4f2087735f5d4862169297d99bfee19,0x7708f2b4,0x86d4f535,0x7d296921,0x19eebf99,10b4c50090b20160,b4f2087790b20160,4,0;1;2;3,a4;46;cd;77
393,-10,14,64,5,fault,01010100,8531cda09e18bcfddf7921051078f8c1,0xa0cd3185,0xfdbc189e,0x052179df,0xc1f87810,1119b9c11a18e885,8531cda01a18e885,4,0;1;2;3,94;28;74;61
394,-10,14,64,5,fault,01010100,8103e748b3ff9dfe3e29bfd9c3989478,0x48e70381,0xfe9dffb3,0xd9bf293e,0x789498c3,82999578b229bfd8,8103e748b229bfd8,4,0;1;2;3,03;9a;72;30
395,-10,14,64,5,fault,01010100,1a8daa969baafa7d808cf412c5df1c21,0x96aa8d1a,0x7dfaaa9b,0x12f48c80,0x211cdfc5,808b192181885902,1a8daa9681885902,4,0;1;2;3,9a;06;b3;b7
396,-10,14,64,5,fault,01010100,5b5ae8877fc16d3535357bd7e002b5a3,0x87e85a5b,0x356dc17f,0xd77b3535,0xa3b502e0,610124216512a011,5b5ae8876512a011,4,0;1;2;3,3a;5b;cc;a6
397,-10,14,64,5,fault,01010100,598cf148f49b1d9ea97ea51dcdfe27e3,0x48f18c59,0x9e1d9bf4,0x1da57ea9,0xe327fecd,c59b0482e19b8454,598cf148e19b8454,4,0;1;2;3,9c;17;f5;ca
398,-10,14,64,5,fault,01010100,d89e754019c1f077555b14082ed7948c,0x40759ed8,0x77f0c119,0x08145b55,0x8c94d72e,09c0910448cc1100,d89e754048cc1100,4,0;1;2;3,d1;5e;e4;44
399,-10,14,64,5,fault,01010100,760adb187165017ea2ed54773aa81ed1,0x18db0a76,0x7e016571,0x7754eda2,0xd11ea83a,3121015031644b76,760adb1831644b76,4,0;1;2;3,47;2b;da;48
400,-10,14,64,5,fault,01010100,c93927975990c39892e953e226a83f2b,0x972739c9,0x98c39059,0xe253e992,0x2b3fa826,0181020891806601,c939279791806601,4,0;1;2;3,c8;b8;25;9f
401,-10,14,64,5,fault,01010100,4807803713c0439471c181e7be009c72,0x37800748,0x9443c013,0xe781c171,0x729c00be,1301011058c00091,4807803758c00091,4,0;1;2;3,5b;06;81;27
402,-10,14,64,5,fault,01010100,c919d1a7383ca7f8e8fb23f08fdc485c,0xa7d119c9,0xf8a73c38,0xf023fbe8,0x5c48dc8f,091d015868386354,c919d1a768386354,4,0;1;2;3,c0;04;d0;ff
403,-10,14,64,5,fault,01010100,152c797ef7afaeb519da3290ec67d7cd,0x7e792c15,0xb5aeaff7,0x9032da19,0xcdd767ec,e526878505a742cc,152c797e05a742cc,4,0;1;2;3,f0;0a;fe;fb
404,-10,14,64,5,fault,01010100,ef8d8abab96dca8f96bc2f0362be814d,0xba8a8def,0x8fca6db9,0x032fbc96,0x4d81be62,212d810d752d8109,ef8d8aba752d8109,4,0;1;2;3,ce;a0;0b;b7
405,-10,14,64,5,fault,01010100,e6c94b8dcae3190925c3607fbc421402,0x8d4bc9e6,0x0919e3ca,0x7f60c325,0x021442bc,8943110081434104,e6c94b8d81434104,4,0;1;2;3,6f;8a;5a;8d
406,-10,14,64,5,fault,01010100,d941d501eaf592f4a727163803aa6f0b,0x01d541d9,0xf492f5ea,0x381627a7,0x0b6faa03,03a1030023254231,d941d50123254231,4,0;1;2;3,da;e0;d6;01
407,-10,14,64,5,fault,01010100,2671160085675dcaad4318066e01280d,0x00167126,0xca5d6785,0x061843ad,0x0d28016e,0500090886020902,2671160086020902,4,0;1;2;3,23;71;1f;08
408,-10,14,64,5,fault,01010100,6f54494d2c51f99f419379ecfc5165c4,0x4d49546f,0x9ff9512c,0xec799341,0xc46551fc,2d5060842c507084,6f54494d2c507084,4,0;1;2;3,42;04;29;c9
409,-10,14,64,5,fault,01010100,a67dbf2797e25dc66a50144f479cd92a,0x27bf7da6,0xc65de297,0x4f14506a,0x2ad99c47,06815802270d9863,a67dbf27270d9863,4,0;1;2;3,a0;fc;e7;25
410,-10,14,64,5,fault,01010100,0c539d9cd42d7d2cd401cb8b4ec61a83,0x9c9d530c,0x2c7d2dd4,0x8bcb01d4,0x831ac64e,45051900dd43d900,0c539d9cdd43d900,4,0;1;2;3,49;56;84;9c
411,-10,14,64,5,fault,01010100,cc5c2332f77a640321dda5e68e4bce35,0x32235ccc,0x03647af7,0xe6a5dd21,0x35ce4b8e,874b4501ac4d0610,cc5c2332ac4d0610,4,0;1;2;3,4b;17;66;33
412,-10,14,64,5,fault,01010100,c2f0e16b71f5c67e8ebe571007188dd6,0x6be1f0c2,0x7ec6f571,0x1057be8e,0xd68d1807,0011855681158752,c2f0e16b81158752,4,0;1;2;3,c2;e1;64;3d
413,-10,14,64,5,fault,01010100,6e0752edf70e5504ed1496e00cace4d2,0xed52076e,0x04550ef7,0xe09614ed,0xd2e4ac0c,050d450084054720,6e0752ed84054720,4,0;1;2;3,6b;0a;17;ed
414,-10,14,64,5,fault,01010100,b216e5fefb4d5d056b80ed3067214ad8,0xfee516b2,0x055d4dfb,0x30ed806b,0xd84a2167,620049006a01e9e8,b216e5fe6a01e9e8,4,0;1;2;3,d0;16;ac;fe
415,-10,14,64,5,fault,01010100,4a8580accdc313243d86317ee924f082,0xac80854a,0x2413c3cd,0x7e31863d,0x82f024e9,c80111004c039088,4a8580ac4c039088,4,0;1;2;3,82;84;91;ac
416,-10,14,64,5,fault,01010100,394bcad81525e7b5410aacade75579fc,0xd8ca4b39,0xb5e72515,0xadac0a41,0xfc7955e7,040460b4204a65f5,394bcad8204a65f5,4,0;1;2;3,3d;4f;aa;6c
417,-10,14,64,5,fault,01010100,c05158b85b0e94b8d69e4a5d2debd0f1,0xb85851c0,0xb8940e5b,0x5d4a9ed6,0xf1d0eb2d,080b91b0935e19b0,c05158b8935e19b0,4,0;1;2;3,c8;5a;c9;08
418,-10,14,64,5,fault,01010100,019c8df7ba599a1be919cadc4fe53b64,0xf78d9c01,0x1b9a59ba,0xdcca19e9,0x643be54f,0b401b00a9840aa8,019c8df7a9840aa8,4,0;1;2;3,0a;dc;96;f7
419,-10,14,64,5,fault,01010100,596f01778d1d633723d639c8ad4f6f3b,0x77016f59,0x37631d8d,0xc839d623,0x3b6f4fad,8c0c6233081c2073,596f0177081c2073,4,0;1;2;3,d5;63;63;44
420,-10,14,64,5,fault,01010100,dbdedb9aa170f405f3af86f918e3b910,0x9adbdedb,0x05f470a1,0xf986aff3,0x10b9e318,0161b1006b6d9e89,dbdedb9a6b6d9e89,4,0;1;2;3,da;bf;6a;9a
421,-10,14,64,5,fault,01010100,891a0530cb0fe257349d2a5c26c604a2,0x30051a89,0x57e20fcb,0x5c2a9d34,0xa204c626,0307010201162764,891a053001162764,4,0;1;2;3,8a;1d;04;32
422,-10,14,64,5,fault,01010100,faa35c50e96c191d8b129ec39ec719b1,0x505ca3fa,0x1d196ce9,0xc39e128b,0xb119c79e,8945181198801d51,faa35c5098801d51,4,0;1;2;3,73;e6;44;41
423,-10,14,64,5,fault,01010100,d19afc6edb050fe2ee5002b900a68703,0x6efc9ad1,0xe20f05db,0xb90250ee,0x0387a600,010506020b93878a,d19afc6e0b93878a,4,0;1;2;3,d0;9f;fa;6c
424,-10,14,64,5,fault,01010100,35de3b6a9c100b0cfd4722a1775cb3ab,0x6a3bde35,0x0c0b109c,0xa12247fd,0xabb35c77,151102089d1b120a,35de3b6a9d1b120a,4,0;1;2;3,20;cf;39;62
425,-10,14,64,5,fault,01010100,16b69fa646c41abebfb861b0c5f5e71f,0xa69fb616,0xbe1ac446,0xb061b8bf,0x1fe7f5c5,45c5031e15858716,16b69fa615858716,4,0;1;2;3,53;73;9c;b8
426,-10,14,64,5,fault,01010100,6e303e251809fd35a8bfc06471746f17,0x253e306e,0x35fd0918,0x64c0bfa8,0x176f7471,11016c154108ef05,6e303e254108ef05,4,0;1;2;3,7f;31;52;30
427,-10,14,64,5,fault,01010100,ace1c0581f4f9e3ffc632e1774eac605,0x58c0e1ac,0x3f9e4f1f,0x172e63fc,0x05c6ea74,154b870595c3cf07,ace1c05895c3cf07,4,0;1;2;3,b9;aa;47;5d
428,-10,14,64,5,fault,01010100,f5af805dcfd2d526b932f2c527462074,0x5d80aff5,0x26d5d2cf,0xc5f232b9,0x74204627,064301241c375115,f5af805d1c375115,4,0;1;2;3,f3;ec;81;79
429,-10,14,64,5,fault,01010100,b39d9fbfbb0a817d0dcf9814ce16e0b1,0xbf9f9db3,0x7d810abb,0x1498cf0d,0xb1e016ce,8b0381318b9299b1,b39d9fbf8b9299b1,4,0;1;2;3,38;9e;1e;8e
430,-10,14,64,5,fault,01010100,7298e3f865f0e98f3b87a7f9e83dbdde,0xf8e39872,0x8fe9f065,0xf9a7873b,0xdebd3de8,6131a88e7219a2a9,7298e3f87219a2a9,4,0;1;2;3,13;a9;4b;76
431,-10,14,64,5,fault,01010100,c40c1c22d7bacbb324f68091069a6eee,0x221c0cc4,0xb3cbbad7,0x9180f624,0xee6e9a06,079b4ba205bf8db3,c40c1c2205bf8db3,4,0;1;2;3,c3;97;57;80
432,-10,14,64,5,fault,01010100,fcd4977dca88bf7c4a09d9b1b6073539,0x7d97d4fc,0x7cbf88ca,0xb1d9094a,0x393507b6,83013438b70d1c38,fcd4977db70d1c38,4,0;1;2;3,7f;d5;a3;45
433,-10,14,64,5,fault,01010100,58ccc49ce22d20c12b467b7987db18b2,0x9cc4cc58,0xc1202de2,0x797b462b,0xb218db87,830801802b8961c9,58ccc49c2b8961c9,4,0;1;2;3,db;c4;c5;1c
434,-10,14,64,5,fault,01010100,b1fc877cb55677f59591dc7184de0ffe,0x7c87fcb1,0xf57756b5,0x71dc9195,0xfe0fde84,855706f4855dd67d,b1fc877c855dd67d,4,0;1;2;3,34;ab;81;88
435,-10,14,64,5,fault,01010100,624342ba7fdb74b188016c1addcfc7d5,0xba424362,0xb174db7f,0x1a6c0188,0xd5c7cfdd,5cca45914942679a,624342ba4942679a,4,0;1;2;3,3e;89;07;2b
436,-10,14,64,5,fault,01010100,8fe2ad797a03575de26f83d6f5eb51cc,0x79ade28f,0x5d57037a,0xd6836fe2,0xcc51ebf5,7102504c6482824c,8fe2ad796482824c,4,0;1;2;3,fe;e0;fd;35
437,-10,14,64,5,fault,01010100,60bdaa0325f721ac4e0b1219738ebe2f,0x03aabd60,0xac21f725,0x19120b4e,0x2fbe8e73,2087212c2587a90a,60bdaa032587a90a,4,0;1;2;3,40;3a;8b;2f
438,-10,14,64,5,fault,01010100,87651f8371f369ce52562e8c4314316b,0x831f6587,0xce69f371,0x8c2e5652,0x6b311443,4011204a5013360f,87651f835013360f,4,0;1;2;3,c7;74;3f;c9
439,-10,14,64,5,fault,01010100,62875004da1bbadff1c91259337b1ec4,0x04508762,0xdfba1bda,0x5912c9f1,0xc41e7b33,131a1bc4938a135d,62875004938a135d,4,0;1;2;3,71;9d;4b;c0
440,-10,14,64,5,fault,01010100,1f95d67d038c305b25cb51965310f001,0x7dd6951f,0x5b308c03,0x9651cb25,0x01f01053,0201310116189107,1f95d67d16189107,4,0;1;2;3,1d;94;e7;7c
441,-10,14,64,5,fault,01010100,b8a51ffd22d1664014b495610319daf9,0xfd1fa5b8,0x4066d122,0x6195b414,0xf9da1903,0310434011340ad8,b8a51ffd11340ad8,4,0;1;2;3,bb;b5;5c;bd
442,-10,14,64,5,fault,01010100,9e658b84fda97518473eac9ece7b0b4b,0x848b659e,0x1875a9fd,0x9eac3e47,0x4b0b7bce,cd280008cc6ca69c,9e658b84cc6ca69c,4,0;1;2;3,53;4d;8b;8c
443,-10,14,64,5,fault,01010100,25a59af4eae7ada40551b5b21141893c,0xf49aa525,0xa4ade7ea,0xb2b55105,0x3c894111,014088240540bc24,25a59af40540bc24,4,0;1;2;3,24;e5;12;d0
444,-10,14,64,5,fault,01010100,a1706f5fb9ca7bb4a6bd3100fc0c7505,0x5f6f70a1,0xb47bcab9,0x0031bda6,0x05750cfc,b9097004a1b97405,a1706f5fa1b97405,4,0;1;2;3,18;79;1f;5b
445,-10,14,64,5,fault,01010100,44c9c6a12fa91821d537d93e750d421b,0xa1c6c944,0x2118a92f,0x3ed937d5,0x1b420d75,2408010104289b01,44c9c6a104289b01,4,0;1;2;3,60;c1;c7;a0
446,-10,14,64,5,fault,01010100,9c83639315827284c42bed0bc7e1568b,0x9363839c,0x84728215,0x0bed2bc4,0x8b56e1c7,0481538005814280,9c83639305814280,4,0;1;2;3,98;02;30;13
447,-10,14,64,5,fault,01010100,a5a161c754e5a358631e981e03a6537c,0xc761a1a5,0x58a3e554,0x1e981e63,0x7c53a603,01a5025861a5c05a,a5a161c761a5c05a,4,0;1;2;3,a4;04;63;9f
448,-10,14,64,5,fault,01010100,e5cc862038cf8d8d94385bd12d8e8312,0x2086cce5,0x8d8dcf38,0xd15b3894,0x12838e2d,298f8000b08d8881,e5cc8620b08d8881,4,0;1;2;3,cc;43;06;20
449,-10,14,64,5,fault,01010100,fb4d0a7b4c2a1676e6297b29bef67ad3,0x7b0a4dfb,0x76162a4c,0x297b29e6,0xd37af6be,0d2313521d64135a,fb4d0a7b1d64135a,4,0;1;2;3,f6;6e;19;29
450,-10,14,64,5,fault,01010100,f84933fa4a56b3902bf8f9af844bf502,0xfa3349f8,0x90b3564a,0xaff9f82b,0x02f54b84,0143b000a350b028,f84933faa350b028,4,0;1;2;3,f9;0a;83;fa
451,-10,14,64,5,fault,01010100,cd74680f26e8bb93d66a132bd32961bd,0x0f6874cd,0x93bbe826,0x2b136ad6,0xbd6129d3,0329209102297205,cd74680f02297205,4,0;1;2;3,ce;5d;48;9e
452,-10,14,64,5,fault,01010100,5e04aca53e7073994fad851ff534532d,0xa5ac045e,0x9973703e,0x1f85ad4f,0x2d5334f5,3531520915218439,5e04aca515218439,4,0;1;2;3,6b;35;fe;ac
453,-10,14,64,5,fault,01010100,57d6b54624e6145b08be83fbebd145e1,0x46b5d657,0x5b14e624,0xfb83be08,0xe145d1eb,21c1054142e18559,57d6b54642e18559,4,0;1;2;3,76;17;b0;07
454,-10,14,64,5,fault,01010100,77b80fb9b4a0809db8c7be406269b884,0xb90fb877,0x9d80a0b4,0x40bec7b8,0x84b86962,21218184e3298780,77b80fb9e3298780,4,0;1;2;3,56;99;8e;3d
455,-10,14,64,5,fault,01010100,1842e53672ad9637bbf917e97d987c0c,0x36e54218,0x3796ad72,0xe917f9bb,0x0c7c987d,7189150433e87605,1842e53633e87605,4,0;1;2;3,69;cb;f0;32
456,-10,14,64,5,fault,01010100,537d4335d9f291515561c05c4eed3331,0x35437d53,0x5191f2d9,0x5cc06155,0x3133ed4e,49e11011436dc275,537d4335436dc275,4,0;1;2;3,1a;9c;53;24
457,-10,14,64,5,fault,01010100,1aaf6f1f1509032c59fa234afe9f5929,0x1f6faf1a,0x2c030915,0x4a23fa59,0x29599ffe,15080028122c680b,1aaf6f1f122c680b,4,0;1;2;3,0f;a7;6f;37
458,-10,14,64,5,fault,01010100,ed5b3f4c88c5c835ef2a3e9650d4c6bf,0x4c3f5bed,0x35c8c588,0x963e2aef,0xbfc6d450,01c5c135245b311c,ed5b3f4c245b311c,4,0;1;2;3,ec;9e;fe;79
459,-10,14,64,5,fault,01010100,1f2460ddc9fb895d58c4af9f15007a53,0xdd60241f,0x5d89fbc9,0x9fafc458,0x537a0015,0001095144c5c8d1,1f2460dd44c5c8d1,4,0;1;2;3,1f;25;69;8c
460,-10,14,64,5,fault,01010100,ec0caff590168d83e2e50e60b1c70d9a,0xf5af0cec,0x838d1690,0x600ee5e2,0x9a0dc7b1,91070c82c1050ef0,ec0caff5c1050ef0,4,0;1;2;3,7d;0b;a3;77
461,-10,14,64,5,fault,01010100,4fc7576413122fdc5a40817e6d5dc2bc,0x6457c74f,0xdc2f1213,0x7e81405a,0xbcc25d6d,0011039c1404431c,4fc757641404431c,4,0;1;2;3,4f;d6;54;f8
462,-10,14,64,5,fault,01010100,3f1b211d574ab08fc9af961dd83dfa82,0x1d211b3f,0x8fb04a57,0x1d96afc9,0x82fa3dd8,5109b1825119b110,3f1b211d5119b110,4,0;1;2;3,6e;12;90;9f
463,-10,14,64,5,fault,01010100,ef16600af11628c366ea74f588e3d06b,0x0a6016ef,0xc32816f1,0xf574ea66,0x6bd0e388,810301438f0301cb,ef16600a8f0301cb,4,0;1;2;3,6e;15;61;49
464,-10,14,64,5,fault,01010100,041758b840fc415e6a9eeadd00231dd1,0xb8581704,0x5e41fc40,0xddea9e6a,0xd11d2300,0121005041881154,041758b841881154,4,0;1;2;3,05;36;58;e8
465,-10,14,64,5,fault,01010100,8fc9eff16f7dc9ea541fcf03393c19bb,0xf1efc98f,0xeac97d6f,0x03cf1f54,0xbb193c39,283d08aa481d0eb2,8fc9eff1481d0eb2,4,0;1;2;3,a7;f4;e7;5b
466,-10,14,64,5,fault,01010100,9a03f3142002926452b3f8824e17bb98,0x14f3039a,0x64920220,0x82f8b352,0x98bb174e,010393001903d210,9a03f3141903d210,3,0;2;3,9b;60;14
467,-10,14,64,5,fault,01010100,af67aae142ea82d18f55b0bfb3a290f6,0xe1aa67af,0xd182ea42,0xbfb0558f,0xf690a2b3,03a381d02f26a1d0,af67aae12f26a1d0,4,0;1;2;3,ac;c4;2b;31
468,-10,14,64,5,fault,01010100,02ed56b76026ba058121b04df54d5647,0xb756ed02,0x05ba2660,0x4db02181,0x47564df5,61051305014df707,02ed56b7014df707,4,0;1;2;3,63;e8;45;b2
469,-10,14,64,5,fault,01010100,ebe3777fbe21dac8d4f37d0a35dad695,0x7f77e3eb,0xc8da21be,0x0a7df3d4,0x95d6da35,3501d38074017a17,ebe3777f74017a17,4,0;1;2;3,de;e2;a4;ff
470,-10,14,64,5,fault,01010100,a49a5b4e7074613c790fff586d79d5ce,0x4e5b9aa4,0x3c617470,0x58ff0f79,0xced5796d,6171400c75176a1e,a49a5b4e75176a1e,4,0;1;2;3,c5;eb;1b;42
471,-10,14,64,5,fault,01010100,1d551512e87a70e78685161ab43cc997,0x1215551d,0xe7707ae8,0x1a168586,0x97c93cb4,a139418791100402,1d55151291100402,4,0;1;2;3,bc;6c;54;95
472,-10,14,64,5,fault,01010100,e602862682d21f3ae31169578b84105d,0x268602e6,0x3a1fd282,0x576911e3,0x5d10848b,83811118e3110810,e6028626e3110810,4,0;1;2;3,65;83;97;3e
473,-10,14,64,5,fault,01010100,e3d677151dddcbca35c53f3f5664b232,0x1577d6e3,0xcacbdd1d,0x3f3fc535,0x32b26456,1545830277440f0f,e3d6771577440f0f,4,0;1;2;3,f6;93;f4;17
474,-10,14,64,5,fault,01010100,51befbee7774597c5348ba411cde5726,0xeefbbe51,0x7c597477,0x41ba4853,0x2657de1c,1555502413d7f026,51befbee13d7f026,4,0;1;2;3,44;eb;ab;ca
475,-10,14,64,5,fault,01010100,595b5e8533ced04e9f39ef718caa87d2,0x855e5b59,0x4ed0ce33,0x71ef399f,0xd287aa8c,018b8142031a89c1,595b5e85031a89c1,4,0;1;2;3,58;d0;df;c7
476,-10,14,64,5,fault,01010100,a2d1876da987ab0a657d63145a55b1a5,0x6d87d1a2,0x0aab87a9,0x14637d65,0xa5b1555a,0904a0000204a021,a2d1876d0204a021,4,0;1;2;3,ab;d5;27;6d
477,-10,14,64,5,fault,01010100,105a4611be416571f9842ea7654b9539,0x11465a10,0x716541be,0xa72e84f9,0x39954b65,25400431a94b2731,105a4611a94b2731,4,0;1;2;3,35;1a;42;20
478,-10,14,64,5,fault,01010100,575cd25ab05600e6d58f729d037913e6,0x5ad25c57,0xe60056b0,0x9d728fd5,0xe6137903,015101e6c75341de,575cd25ac75341de,4,0;1;2;3,56;0d;d3;bc
479,-10,14,64,5,fault,01010100,f468ea98863af7781e20cf55b7403b5d,0x98ea68f4,0x78f73a86,0x55cf201e,0x5d3b40b7,87013258a7412658,f468ea98a7412658,4,0;1;2;3,73;69;d8;c0
